tourney_id,tourney_name,surface,tourney_date,winner_id,winner_name,winner_rank,winner_rank_points,loser_id,loser_name,loser_rank,loser_rank_points,score,round
2013-560 ,US Open             ,Hard   ,26-08-2013,105683,Milos Raonic           ,11,2555,105341,Thomas Fabbiano        ,176,273,6-3 7-6(6) 6-3   ,R12
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,104755,Richard Gasquet        ,21,1580,105341,Thomas Fabbiano        ,199,240,6-1 7-6(0)       ,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,105147,Tatsuma Ito            ,84,633,105357,John Millman           ,184,279,6-4 6-4 3-6 0-6 7,R12
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104571,Marcos Baghdatis       ,54,880,105357,John Millman           ,120,463,6-7(5) 2-6 6-3 6-,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,104660,Sergiy Stakhovsky      ,60,804,105357,John Millman           ,72,701,6-1 3-6 7-6(3) 6-,R12
2015-580 ,Australian Open             ,Hard   ,19-01-2015,104919,Leonardo Mayer         ,26,1389,105357,John Millman           ,151,348,6-3 6-3 6-2      ,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,103507,Juan Carlos Ferrero    ,24,1560,105373,Martin Klizan          ,293,151,6-1 6-3 6-0      ,R12
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,104678,Viktor Troicki         ,34,1190,105373,Martin Klizan          ,62,728,6-4 4-6 5-7 7-6(3,R64
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,103917,Nicolas Mahut          ,89,604,105373,Martin Klizan          ,70,683,4-6 6-4 7-6(5) 6-,R64
2012-352 ,Paris Masters             ,Hard   ,29-10-2012,104312,Andreas Seppi          ,22,1620,105373,Martin Klizan          ,29,1193,6-2 2-6 7-6(5)   ,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,105227,Marin Cilic            ,13,2185,105373,Martin Klizan          ,52,828,7-5 6-4 6-0      ,R16
2013-422 ,Cincinnati Masters             ,Hard   ,11-08-2013,104098,Dmitry Tursunov        ,44,946,105373,Martin Klizan          ,45,945,4-6 7-6(6) 6-4   ,R64
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,104607,Tomas Berdych          ,6,4515,105373,Martin Klizan          ,36,1090,6-3 6-4 6-4      ,R12
2013-416 ,Rome Masters Masters             ,Clay   ,12-05-2013,103656,Albert Montanes        ,89,573,105373,Martin Klizan          ,31,1190,3-6 7-5 6-3      ,R64
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,103813,Jarkko Nieminen        ,49,825,105373,Martin Klizan          ,30,1190,6-2 6-2          ,R64
2013-560 ,US Open             ,Hard   ,26-08-2013,105385,Donald Young           ,157,337,105373,Martin Klizan          ,46,935,6-1 6-0 6-1      ,R12
2013-580 ,Australian Open             ,Hard   ,14-01-2013,104978,Daniel Brands          ,120,469,105373,Martin Klizan          ,30,1175,6-3 3-6 6-3 6-4  ,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104229,Yen Hsun Lu            ,79,640,105373,Martin Klizan          ,26,1260,7-6(5) 7-6(5)    ,R64
2013-421 ,Canada Masters              ,Hard   ,05-08-2013,104755,Richard Gasquet        ,9,3045,105373,Martin Klizan          ,40,1010,6-3 6-2          ,R32
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104745,Rafael Nadal           ,4,6895,105373,Martin Klizan          ,35,1090,4-6 6-3 6-3 6-3  ,R64
2013-410 ,Monte Carlo Masters             ,Clay   ,14-04-2013,104338,Juan Monaco            ,20,1740,105373,Martin Klizan          ,28,1205,6-4 6-0          ,R64
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,105138,Roberto Bautista Ag    ,18,1775,105373,Martin Klizan          ,66,775,6-2 4-6 7-5      ,R64
2014-580 ,Australian Open             ,Hard   ,13-01-2014,103565,Stephane Robert        ,119,479,105373,Martin Klizan          ,106,518,6-0 7-6(2) 6-4   ,R32
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104719,Marcel Granollers      ,39,1080,105373,Martin Klizan          ,59,795,6-7(5) 6-2 7-6(4),R32
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104745,Rafael Nadal           ,1,12500,105373,Martin Klizan          ,51,865,4-6 6-3 6-3 6-3  ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,104607,Tomas Berdych          ,7,4060,105373,Martin Klizan          ,65,775,6-3 4-6 6-2 3-6 6,R64
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,103333,Ivo Karlovic           ,21,1575,105373,Martin Klizan          ,39,1100,6-3 7-6(2)       ,R32
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104269,Fernando Verdasco      ,43,1045,105373,Martin Klizan          ,39,1100,4-6 6-2 6-3 6-7(5,R12
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,105023,Sam Querrey            ,32,1165,105373,Martin Klizan          ,37,1100,6-3 6-3          ,R64
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,104586,Lukas Rosol            ,30,1230,105373,Martin Klizan          ,42,1060,4-6 6-0 6-3      ,R64
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104925,Novak Djokovic         ,1,13205,105373,Martin Klizan          ,41,1065,6-0 5-7 6-1      ,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,104871,Jeremy Chardy          ,27,1300,105373,Martin Klizan          ,36,1125,7-5 6-4 7-6(1)   ,R64
2015-580 ,Australian Open             ,Hard   ,19-01-2015,105311,Joao Sousa             ,55,822,105373,Martin Klizan          ,34,1133,4-6 7-6(4) 6-4 1-,R64
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,105238,Alexandr Dolgopolov    ,80,645,105373,Martin Klizan          ,32,1180,6-4 6-1          ,R64
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104678,Viktor Troicki         ,37,1127,105373,Martin Klizan          ,29,1272,7-6(5) 5-7 6-2   ,R64
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104468,Gilles Simon           ,13,2210,105373,Martin Klizan          ,36,1170,7-5 6-2 6-3      ,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,105385,Donald Young           ,42,1004,105376,Peter Gojowczyk        ,248,192,6-1 6-2 4-6 1-6 6,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,105539,Evgeny Donskoy         ,102,532,105376,Peter Gojowczyk        ,146,371,6-3 6-4 3-6 4-6 6,R64
2014-580 ,Australian Open             ,Hard   ,13-01-2014,103812,Victor Hanescu         ,76,665,105376,Peter Gojowczyk        ,135,423,7-6(5) 7-6(5) 6-3,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,105683,Milos Raonic           ,6,4225,105376,Peter Gojowczyk        ,124,483,7-6(4) 5-7 6-4 7-,R64
2015-580 ,Australian Open             ,Hard   ,19-01-2015,104198,Guillermo Garcia Lo    ,37,1020,105376,Peter Gojowczyk        ,96,559,6-7(1) 7-5 6-4 1-,R12
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,104919,Leonardo Mayer         ,84,611,105379,Aljaz Bedene           ,90,575,6-2 6-3 6-4      ,R12
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,104312,Andreas Seppi          ,19,1785,105379,Aljaz Bedene           ,77,649,7-5 5-7 7-5      ,R64
2013-560 ,US Open             ,Hard   ,26-08-2013,104098,Dmitry Tursunov        ,34,1190,105379,Aljaz Bedene           ,106,513,7-5 4-6 6-3 6-0  ,R12
2013-580 ,Australian Open             ,Hard   ,14-01-2013,103794,Benjamin Becker        ,66,733,105379,Aljaz Bedene           ,77,673,4-6 6-3 7-5 7-6(1,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104926,Fabio Fognini          ,36,1065,105379,Aljaz Bedene           ,77,645,6-4 6-3          ,R12
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104542,Jo Wilfried Tsonga     ,8,3795,105379,Aljaz Bedene           ,80,643,6-2 6-2 6-3      ,R12
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,103794,Benjamin Becker        ,93,610,105379,Aljaz Bedene           ,119,493,6-3 7-5          ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,103565,Stephane Robert        ,119,479,105379,Aljaz Bedene           ,104,528,7-6(3) 6-3 6-0   ,R12
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104731,Kevin Anderson         ,18,1745,105379,Aljaz Bedene           ,140,416,6-3 7-5 6-2      ,R12
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104678,Viktor Troicki         ,24,1494,105379,Aljaz Bedene           ,75,688,6-4 3-6 6-2 6-4  ,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,105385,Donald Young           ,68,730,105379,Aljaz Bedene           ,57,841,3-6 6-4 6-4 6-2  ,R64
2015-580 ,Australian Open             ,Hard   ,19-01-2015,104925,Novak Djokovic         ,1,11405,105379,Aljaz Bedene           ,116,487,6-3 6-2 6-4      ,R12
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,106233,Dominic Thiem          ,31,1225,105379,Aljaz Bedene           ,75,668,6-3 6-4 6-7(6) 6-,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,104468,Gilles Simon           ,42,1055,105385,Donald Young           ,100,537,6-1 6-4 6-2      ,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,103720,Lleyton Hewitt         ,22,1600,105385,Donald Young           ,195,244,7-6(3) 6-4 6-1   ,R64
2010-422 ,Cincinnati Masters             ,Hard   ,15-08-2010,105208,Ernests Gulbis         ,27,1445,105385,Donald Young           ,101,538,7-6(5) 6-4       ,R64
2011-560 ,US Open             ,Hard   ,29-08-2011,104918,Andy Murray            ,4,6535,105385,Donald Young           ,84,620,6-2 6-3 6-3      ,R16
2011-580 ,Australian Open             ,Hard   ,17-01-2011,105227,Marin Cilic            ,15,2140,105385,Donald Young           ,129,435,6-3 6-2 6-1      ,R12
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,104166,Alex Bogomolov Jr      ,72,661,105385,Donald Young           ,111,485,7-5 4-6 6-3 6-1  ,R12
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104797,Denis Istomin          ,54,896,105385,Donald Young           ,128,441,6-4 6-3          ,R12
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,103990,Tommy Robredo          ,28,1290,105385,Donald Young           ,143,388,6-0 6-4          ,R32
2011-352 ,Paris Masters             ,Hard   ,07-11-2011,104338,Juan Monaco            ,34,1200,105385,Donald Young           ,43,975,6-4 6-2          ,R64
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,103908,Paul Henri Mathieu     ,352,120,105385,Donald Young           ,50,892,6-0 6-1          ,R64
2012-416 ,Rome Masters Masters             ,Clay   ,13-05-2012,104468,Gilles Simon           ,12,2545,105385,Donald Young           ,49,856,6-2 7-5          ,R64
2012-422 ,Cincinnati Masters             ,Hard   ,12-08-2012,105028,Jesse Levine           ,88,589,105385,Donald Young           ,80,620,6-4 7-6(2)       ,R64
2012-421 ,Canada Masters              ,Hard   ,06-08-2012,104871,Jeremy Chardy          ,47,924,105385,Donald Young           ,84,610,3-6 7-6(4) 6-0   ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,104022,Mikhail Youzhny        ,33,1210,105385,Donald Young           ,51,834,4-6 6-3 6-2 6-3  ,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,105676,David Goffin           ,148,356,105385,Donald Young           ,46,988,7-5 6-4          ,R12
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,105777,Grigor Dimitrov        ,87,611,105385,Donald Young           ,51,866,7-6(3) 6-1 6-1   ,R12
2012-580 ,Australian Open             ,Hard   ,16-01-2012,105041,Lukas Lacko            ,119,491,105385,Donald Young           ,42,1004,6-3 6-1 3-6 6-3  ,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,103819,Roger Federer          ,1,12165,105385,Donald Young           ,81,630,6-3 6-2 6-4      ,R12
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104327,Steve Darcis           ,71,725,105385,Donald Young           ,39,1039,6-2 3-6 7-6(5)   ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,104252,Florian Mayer          ,47,905,105385,Donald Young           ,157,337,7-5 6-3 6-4      ,R64
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,104545,John Isner             ,10,2670,105385,Donald Young           ,77,661,6-7(5) 6-3 6-4   ,R64
2014-421 ,Canada Masters              ,Hard   ,04-08-2014,105777,Grigor Dimitrov        ,8,3270,105385,Donald Young           ,50,899,4-6 6-2 6-3      ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,105453,Kei Nishikori          ,17,1915,105385,Donald Young           ,91,595,7-5 6-1 6-0      ,R32
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,103188,Michael Russell        ,107,537,105385,Donald Young           ,81,657,4-6 6-1 6-2      ,R12
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104198,Guillermo Garcia Lo    ,41,1063,105385,Donald Young           ,79,647,6-2 6-4 2-6 6-7(4,R32
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,103794,Benjamin Becker        ,65,783,105385,Donald Young           ,69,732,6-4 6-3 6-4      ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,104882,Blaz Kavcic            ,92,618,105385,Donald Young           ,47,937,7-5 6-4 6-4      ,R12
2014-352 ,Paris Masters             ,Hard   ,27-10-2014,104269,Fernando Verdasco      ,33,1090,105385,Donald Young           ,61,779,4-6 6-1 6-3      ,R64
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104571,Marcos Baghdatis       ,54,880,105385,Donald Young           ,58,830,5-7 6-2 6-4 6-4  ,R12
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,105208,Ernests Gulbis         ,87,585,105385,Donald Young           ,79,635,6-4 6-4          ,R16
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,104745,Rafael Nadal           ,3,5675,105385,Donald Young           ,47,929,6-4 6-2          ,R32
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104918,Andy Murray            ,4,5695,105385,Donald Young           ,44,964,6-4 6-2          ,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,104527,Stanislas Wawrinka     ,5,5710,105385,Donald Young           ,68,730,6-4 1-6 6-3 6-4  ,R16
2015-580 ,Australian Open             ,Hard   ,19-01-2015,105683,Milos Raonic           ,8,4575,105385,Donald Young           ,56,809,6-4 7-6(3) 6-3   ,R64
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,104259,Philipp Kohlschreib    ,23,1535,105385,Donald Young           ,48,920,6-4 6-1          ,R64
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,105053,Santiago Giraldo       ,64,755,105385,Donald Young           ,52,910,6-4 7-5 6-3      ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,105062,Mikhail Kukushkin      ,172,279,105413,Andrej Martin          ,137,414,6-4 7-6(2) 7-5   ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,104468,Gilles Simon           ,31,1180,105430,Radu Albot             ,201,241,6-3 6-4 6-2      ,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,103970,David Ferrer           ,7,3695,105430,Radu Albot             ,86,591,4-6 7-5 6-1 6-0  ,R12
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,104022,Mikhail Youzhny        ,33,1210,105438,Inigo Cervantes Huegu  ,152,354,6-1 6-3 6-4      ,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,105311,Joao Sousa             ,100,552,105441,John Patrick Smith     ,237,201,6-4 6-1 6-4      ,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,104898,Robin Haase            ,46,957,105441,John Patrick Smith     ,219,231,6-4 6-4          ,R12
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104932,Kenny De Schepper      ,163,320,105441,John Patrick Smith     ,160,323,4-6 4-6 7-6(4) 6-,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,104022,Mikhail Youzhny        ,93,546,105441,John Patrick Smith     ,122,463,6-1 3-6 7-5 7-6(4,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104166,Alex Bogomolov Jr      ,44,985,105449,Steve Johnson          ,525,55,4-6 4-6 6-3 7-6(3,R12
2012-560 ,US Open             ,Hard   ,27-08-2012,104755,Richard Gasquet        ,14,2030,105449,Steve Johnson          ,245,191,7-6(4) 6-2 6-3   ,R32
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,104035,Bobby Reynolds         ,156,346,105449,Steve Johnson          ,98,556,1-6 7-6(4) 6-3 6-,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,104735,Tobias Kamke           ,89,592,105449,Steve Johnson          ,116,486,6-7(4) 6-4 7-6(7),R12
2013-580 ,Australian Open             ,Hard   ,14-01-2013,104597,Nicolas Almagro        ,11,2515,105449,Steve Johnson          ,175,302,7-5 6-7(4) 6-2 6-,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104665,Pablo Andujar          ,46,855,105449,Steve Johnson          ,134,397,2-6 6-1 6-4      ,R12
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,103656,Albert Montanes        ,47,880,105449,Steve Johnson          ,130,423,6-4 3-6 6-3 3-6 6,R12
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,105138,Roberto Bautista Ag    ,47,965,105449,Steve Johnson          ,101,567,4-6 6-3 6-1      ,R12
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,105683,Milos Raonic           ,7,3955,105449,Steve Johnson          ,55,839,6-7(7) 6-3 7-6(4),R16
2014-580 ,Australian Open             ,Hard   ,13-01-2014,105173,Adrian Mannarino       ,71,692,105449,Steve Johnson          ,147,378,3-6 6-3 6-0 5-7 6,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,105138,Roberto Bautista Ag    ,53,885,105449,Steve Johnson          ,119,492,6-3 6-3          ,R12
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,106058,Jack Sock              ,75,678,105449,Steve Johnson          ,64,748,7-5 6-4 6-2      ,R64
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,105138,Roberto Bautista Ag    ,23,1580,105449,Steve Johnson          ,70,727,6-3 6-7(3) 6-4 7-,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,105147,Tatsuma Ito            ,126,478,105449,Steve Johnson          ,51,904,6-2 3-6 5-7 4-1 R,R12
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,105777,Grigor Dimitrov        ,11,2600,105449,Steve Johnson          ,52,895,7-6(8) 6-2 7-6(2),R64
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,105676,David Goffin           ,14,2045,105449,Steve Johnson          ,43,995,6-2 6-2          ,R64
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,104607,Tomas Berdych          ,9,4340,105449,Steve Johnson          ,44,971,6-4 6-2          ,R32
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,105062,Mikhail Kukushkin      ,57,852,105449,Steve Johnson          ,43,986,6-4 3-6 6-2      ,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,104926,Fabio Fognini          ,32,1165,105449,Steve Johnson          ,47,985,2-6 6-3 6-4 7-6(2,R12
2015-580 ,Australian Open             ,Hard   ,19-01-2015,105453,Kei Nishikori          ,5,5025,105449,Steve Johnson          ,38,993,6-7(7) 6-1 6-2 6-,R32
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,104926,Fabio Fognini          ,31,1215,105449,Steve Johnson          ,50,905,7-6(0) 6-3       ,R64
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104545,John Isner             ,19,1720,105449,Steve Johnson          ,51,880,6-4 6-4          ,R64
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104527,Stanislas Wawrinka     ,9,3845,105449,Steve Johnson          ,56,850,6-4 6-3 6-2      ,R32
2010-540 ,Wimbledon             ,Grass   ,21-06-2010,104745,Rafael Nadal           ,1,8745,105453,Kei Nishikori          ,189,247,6-2 6-4 6-4      ,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,103656,Albert Montanes        ,23,1600,105453,Kei Nishikori          ,147,337,6-2 2-1 RET      ,R32
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104925,Novak Djokovic         ,3,6405,105453,Kei Nishikori          ,246,190,6-1 6-4 6-4      ,R64
2011-560 ,US Open             ,Hard   ,29-08-2011,104262,Flavio Cipolla         ,108,527,105453,Kei Nishikori          ,46,915,6-4 6-2 RET      ,R12
